PERMNO,date,TICKER,TRDSTAT,PRC,RET,SHROUT,sprtrn
10107,20150130,MSFT,A,40.4,-0.130248,8203785,-0.031041
10107,20150227,MSFT,A,43.85,0.093069,8203785,0.054893
10107,20150331,MSFT,A,40.655,-0.072862,8113000,-0.017396
10107,20150430,MSFT,A,48.64,0.196409,8089575,0.008521
10107,20150529,MSFT,A,46.86,-0.030222,8089575,0.010491
10107,20150630,MSFT,A,44.15,-0.057832,8027000,-0.021012
10107,20150731,MSFT,A,46.7,0.057758,7997981,0.019742
10107,20150831,MSFT,A,43.52,-0.061456,7997981,-0.062581
10107,20150930,MSFT,A,44.26,0.017004,7986000,-0.026443
10107,20151030,MSFT,A,52.64,0.189336,7987913,0.082983
10107,20151130,MSFT,A,54.35,0.039324,7987913,0.000505
10107,20151231,MSFT,A,55.48,0.020791,7925000,-0.01753
10107,20160129,MSFT,A,55.09,-0.00703,7909303,-0.050735
10107,20160229,MSFT,A,50.88,-0.069886,7909303,-0.004128
10107,20160331,MSFT,A,55.23,0.085495,7870000,0.065991
10107,20160429,MSFT,A,49.87,-0.097049,7860467,0.002699
10107,20160531,MSFT,A,53,0.069982,7860467,0.015329
10107,20160630,MSFT,A,51.17,-0.034528,7808000,0.000906
10107,20160729,MSFT,A,56.68,0.10768,7792515,0.03561
10107,20160831,MSFT,A,57.46,0.020113,7792515,-0.001219
10107,20160930,MSFT,A,57.6,0.002436,7779737,-0.001234
10107,20161031,MSFT,A,59.92,0.040278,7775351,-0.019426
10107,20161130,MSFT,A,60.26,0.012183,7775351,0.034174
10107,20161230,MSFT,A,62.14,0.031198,7730000,0.018201
10107,20170131,MSFT,A,64.65,0.040393,7727530,0.017884
10107,20170228,MSFT,A,63.98,-0.004331,7727530,0.037198
10107,20170331,MSFT,A,65.86,0.029384,7723000,-0.000389
10107,20170428,MSFT,A,68.46,0.039478,7720515,0.009091
10107,20170531,MSFT,A,69.84,0.025854,7720515,0.011576
10107,20170630,MSFT,A,68.93,-0.01303,7708000,0.004814
10107,20170731,MSFT,A,72.7,0.054693,7702244,0.019349
10107,20170831,MSFT,A,74.77,0.033838,7702244,0.000546
10107,20170929,MSFT,A,74.49,-0.003745,7715433,0.019303
10107,20171031,MSFT,A,83.18,0.11666,7714590,0.022188
10107,20171130,MSFT,A,84.17,0.016951,7714590,0.028083
10107,20171229,MSFT,A,85.54,0.016277,7705000,0.009832
10107,20180131,MSFT,A,95.01,0.110708,7699793,0.056179
10107,20180228,MSFT,A,93.77,-0.008631,7699793,-0.038947
10107,20180329,MSFT,A,91.27,-0.026661,7690000,-0.026885
10107,20180430,MSFT,A,93.52,0.024652,7683198,0.002719
10107,20180531,MSFT,A,98.84,0.061377,7683198,0.021608
10107,20180629,MSFT,A,98.61,-0.002327,7677000,0.004842
10107,20180731,MSFT,A,106.08,0.075753,7668217,0.036022
10107,20180831,MSFT,A,112.33,0.062877,7668217,0.030263
10107,20180928,MSFT,A,114.37,0.018161,7680000,0.004294
10107,20181031,MSFT,A,106.81,-0.066101,7676219,-0.069403
10107,20181130,MSFT,A,110.89,0.042505,7676219,0.017859
10107,20181231,MSFT,A,101.57,-0.084047,7683000,-0.091777
10107,20190131,MSFT,A,104.43,0.028158,7672213,0.078684
10107,20190228,MSFT,A,112.03,0.077181,7672213,0.029729
10107,20190329,MSFT,A,117.94,0.052754,7666000,0.017924
10107,20190430,MSFT,A,130.60001,0.107343,7662818,0.039313
10107,20190531,MSFT,A,123.68,-0.049464,7662818,-0.065778
10107,20190628,MSFT,A,133.96001,0.083118,7643000,0.06893
10107,20190731,MSFT,A,136.27,0.017244,7635409,0.013128
10107,20190830,MSFT,A,137.86,0.015044,7635409,-0.018092
10107,20190930,MSFT,A,139.03,0.008487,7634000,0.017181
10107,20191031,MSFT,A,143.37,0.031216,7628806,0.020432
10107,20191129,MSFT,A,151.38,0.059427,7628806,0.034047
10107,20191231,MSFT,A,157.7,0.041749,7611000,0.02859
10107,20200131,MSFT,A,170.23,0.079455,7606047,-0.001628
10107,20200228,MSFT,A,162.00999,-0.045292,7606047,-0.08411
10107,20200331,MSFT,A,157.71001,-0.026541,7590000,-0.125119
10107,20200430,MSFT,A,179.21001,0.136326,7583440,0.126844
10107,20200529,MSFT,A,183.25,0.025389,7583440,0.045282
10107,20200630,MSFT,A,203.50999,0.110559,7571000,0.018388
10107,20200731,MSFT,A,205.00999,0.007371,7567653,0.055101
10107,20200831,MSFT,A,225.53,0.10258,7567653,0.070065
10107,20200930,MSFT,A,210.33,-0.067397,7564000,-0.039228
10107,20201030,MSFT,A,202.47,-0.03737,7560496,-0.027666
10107,20201130,MSFT,A,214.07001,0.060058,7560496,0.107546
10107,20201231,MSFT,A,222.42,0.039006,7546000,0.037121
10107,20210129,MSFT,A,231.96001,0.042892,7542216,-0.011137
10107,20210226,MSFT,A,232.38,0.004225,7542216,0.026091
10107,20210331,MSFT,A,235.77,0.014588,7534000,0.042439
10107,20210430,MSFT,A,252.17999,0.069602,7531575,0.052425
10107,20210528,MSFT,A,249.67999,-0.007693,7531575,0.005487
10107,20210630,MSFT,A,270.89999,0.084989,7519000,0.022214
10107,20210730,MSFT,A,284.91,0.051717,7514891,0.022748
10107,20210831,MSFT,A,301.88,0.061528,7514891,0.02899
10107,20210930,MSFT,A,281.92001,-0.066119,7507897,-0.047569
10107,20211029,MSFT,A,331.62,0.176291,7507980,0.069144
10107,20211130,MSFT,A,330.59,-0.001236,7507980,-0.008334
10107,20211231,MSFT,A,336.32001,0.017333,7507980,0.043613
10107,20220131,MSFT,A,310.98001,-0.075345,7496866,-0.052585
10107,20220228,MSFT,A,298.79001,-0.037205,7496866,-0.031361
10107,20220331,MSFT,A,308.31,0.031862,7483000,0.035773
10107,20220429,MSFT,A,277.51999,-0.099867,7479033,-0.087957
10107,20220531,MSFT,A,271.87,-0.018125,7479033,0.000053
10107,20220630,MSFT,A,256.82999,-0.055321,7464000,-0.08392
10107,20220729,MSFT,A,280.73999,0.093097,7457892,0.091116
10107,20220831,MSFT,A,261.47,-0.066432,7457892,-0.04244
10107,20220930,MSFT,A,232.89999,-0.109267,7457000,-0.093396
10107,20221031,MSFT,A,232.13,-0.003306,7454473,0.079863
10107,20221130,MSFT,A,255.14,0.102055,7454473,0.053753
10107,20221230,MSFT,A,239.82001,-0.060045,7454473,-0.058971
10138,20130131,TROW,A,71.41,0.09664,257018,0.050428
10138,20130228,TROW,A,71.19,-0.003081,258760,0.011061
10138,20130328,TROW,A,74.87,0.05703,259257,0.035988
10138,20130430,TROW,A,72.5,-0.031655,259339,0.018086
10138,20130531,TROW,A,75.91,0.047035,259339,0.020763
10138,20130628,TROW,A,73.2,-0.030694,260055,-0.014999
10138,20130731,TROW,A,75.24,0.027869,260135,0.049462
10138,20130830,TROW,A,70.14,-0.067783,260135,-0.031298
10138,20130930,TROW,A,71.93,0.030938,260872,0.029749
10138,20131031,TROW,A,77.41,0.076185,260908,0.044596
10138,20131129,TROW,A,80.46,0.039401,260908,0.028049
10138,20131231,TROW,A,83.77,0.045861,262073,0.023563
10138,20140131,TROW,A,78.44,-0.063627,262233,-0.035583
10138,20140228,TROW,A,81.17,0.034804,262589,0.043117
10138,20140331,TROW,A,82.35,0.019958,262839,0.006932
10138,20140430,TROW,A,82.13,-0.002672,262734,0.006201
10138,20140530,TROW,A,81.53,-0.007305,262734,0.02103
10138,20140630,TROW,A,84.41,0.040721,263017,0.019058
10138,20140731,TROW,A,77.66,-0.079967,263054,-0.01508
10138,20140829,TROW,A,80.995,0.042944,263054,0.037655
10138,20140930,TROW,A,78.4,-0.026607,260655,-0.015514
10138,20141031,TROW,A,82.09,0.047066,259388,0.023201
10138,20141128,TROW,A,83.47,0.016811,259388,0.024534
10138,20141231,TROW,A,85.86,0.033904,262073,-0.004189
10138,20150130,TROW,A,78.72,-0.083159,262073,-0.031041
10138,20150227,TROW,A,82.6,0.049289,260576,0.054893
10138,20150331,TROW,A,80.98,-0.013317,260575,-0.017396
10138,20150430,TROW,A,81.18,0.027167,260585,0.008521
10138,20150529,TROW,A,80.69,-0.006036,260585,0.010491
10138,20150630,TROW,A,77.73,-0.030239,261110,-0.021012
10138,20150731,TROW,A,77.13,-0.007719,256213,0.019742
10138,20150831,TROW,A,71.88,-0.068067,256213,-0.062581
10138,20150930,TROW,A,69.5,-0.025876,251704,-0.026443
10138,20151030,TROW,A,75.62,0.088058,251095,0.082983
10138,20151130,TROW,A,76.15,0.007009,251095,0.000505
10138,20151231,TROW,A,71.49,-0.054366,250469,-0.01753
10138,20160129,TROW,A,70.95,-0.007554,250469,-0.050735
10138,20160229,TROW,A,69.11,-0.025934,247614,-0.004128
10138,20160331,TROW,A,73.46,0.070757,248130,0.065991
10138,20160429,TROW,A,75.29,0.024912,248203,0.002699
10138,20160531,TROW,A,77.06,0.023509,248203,0.015329
10138,20160630,TROW,A,72.97,-0.046068,250469,0.000906
10138,20160729,TROW,A,70.69,-0.031246,248552,0.03561
10138,20160831,TROW,A,69.54,-0.016268,248552,-0.001219
10138,20160930,TROW,A,66.5,-0.035951,244829,-0.001234
10138,20161031,TROW,A,64.01,-0.037444,243433,-0.019426
10138,20161130,TROW,A,74.06,0.157007,243433,0.034174
10138,20161230,TROW,A,75.26,0.023495,244784,0.018201
10138,20170131,TROW,A,67.44,-0.103906,244784,0.017884
10138,20170228,TROW,A,71.21,0.055901,241772,0.037198
10138,20170331,TROW,A,68.15,-0.034967,241260,-0.000389
10138,20170428,TROW,A,70.89,0.040205,241268,0.009091
10138,20170531,TROW,A,70.44,-0.006348,241268,0.011576
10138,20170630,TROW,A,74.21,0.061613,240262,0.004814
10138,20170731,TROW,A,82.72,0.114675,240358,0.019349
10138,20170831,TROW,A,84.36,0.019826,240358,0.000546
10138,20170929,TROW,A,90.65,0.081318,242214,0.019303
10138,20171031,TROW,A,92.9,0.024821,242310,0.022188
10138,20171130,TROW,A,102.92,0.107858,242310,0.028083
10138,20171229,TROW,A,104.93,0.025068,245111,0.009832
10138,20180131,TROW,A,111.63,0.063852,245111,0.056179
10138,20180228,TROW,A,111.9,0.002419,244597,-0.038947
10138,20180329,TROW,A,107.97,-0.028865,243282,-0.026885
10138,20180430,TROW,A,113.82,0.054182,242137,0.002719
10138,20180531,TROW,A,121.42,0.066772,242137,0.021608
10138,20180629,TROW,A,116.09,-0.038132,243180,0.004842
10138,20180731,TROW,A,119.08,0.025756,243191,0.036022
10138,20180831,TROW,A,115.89,-0.026789,243191,0.030263
10138,20180928,TROW,A,109.18,-0.05186,242599,0.004294
10138,20181031,TROW,A,96.99,-0.111651,240655,-0.069403
10138,20181130,TROW,A,99.36,0.024436,240655,0.017859
10138,20181231,TROW,A,92.32,-0.063808,238069,-0.091777
10138,20190131,TROW,A,93.46,0.012348,238069,0.078684
10138,20190228,TROW,A,100.43,0.074577,236706,0.029729
10138,20190329,TROW,A,100.12,0.004481,236432,0.017924
10138,20190430,TROW,A,107.5,0.073712,236475,0.039313
10138,20190531,TROW,A,101.14,-0.059163,236475,-0.065778
10138,20190628,TROW,A,109.71,0.092248,235518,0.06893
10138,20190731,TROW,A,113.39,0.033543,235565,0.013128
10138,20190830,TROW,A,110.62,-0.024429,235565,-0.018092
10138,20190930,TROW,A,114.25,0.039685,234702,0.017181
10138,20191031,TROW,A,115.8,0.013567,233677,0.020432
10138,20191129,TROW,A,123.56,0.067012,233677,0.034047
10138,20191231,TROW,A,121.84,-0.00777,235214,0.02859
10138,20200131,TROW,A,133.53,0.095946,235214,-0.001628
10138,20200228,TROW,A,118.01,-0.116229,236041,-0.08411
10138,20200331,TROW,A,97.65,-0.164901,227985,-0.125119
10138,20200430,TROW,A,115.63,0.184127,227549,0.126844
10138,20200529,TROW,A,120.9,0.045576,227549,0.045282
10138,20200630,TROW,A,123.5,0.02895,226990,0.018388
10138,20200731,TROW,A,138.10001,0.118219,226986,0.055101
10138,20200831,TROW,A,139.21001,0.008038,226986,0.070065
10138,20200930,TROW,A,128.22,-0.07248,226375,-0.039228
10138,20201030,TROW,A,126.66,-0.012167,226433,-0.027666
10138,20201130,TROW,A,143.41,0.132244,226433,0.107546
10138,20201231,TROW,A,151.39,0.06192,227965,0.037121
10138,20210129,TROW,A,156.48,0.033622,227965,-0.011137
10138,20210226,TROW,A,162.14,0.036171,227946,0.026091
10138,20210331,TROW,A,171.60001,0.065006,226948,0.042439
10138,20210430,TROW,A,179.2,0.044289,226856,0.052425
10138,20210528,TROW,A,191.35001,0.067801,226856,0.005487
10138,20210630,TROW,A,197.97,0.055918,226925,0.022214
10138,20210730,TROW,A,204.16,0.031267,226937,0.022748
10138,20210831,TROW,A,223.87,0.096542,226937,0.02899
10138,20210930,TROW,A,196.7,-0.116541,226217,-0.047569
10138,20211029,TROW,A,216.88,0.102593,224751,0.069144
10138,20211130,TROW,A,199.95,-0.078062,224751,-0.008334
10138,20211231,TROW,A,196.64,-0.011153,229175,0.043613
10138,20220131,TROW,A,154.42999,-0.214656,229175,-0.052585
10138,20220228,TROW,A,144.56,-0.063912,228093,-0.031361
10138,20220331,TROW,A,151.19,0.054164,227810,0.035773
10138,20220429,TROW,A,123.04,-0.18619,227297,-0.087957
10138,20220531,TROW,A,127.09,0.032916,227297,0.000053
10138,20220630,TROW,A,113.61,-0.096624,225715,-0.08392
10138,20220729,TROW,A,123.47,0.086788,225692,0.091116
10138,20220831,TROW,A,120,-0.028104,225692,-0.04244
10138,20220930,TROW,A,105.01,-0.114917,223920,-0.093396
10138,20221031,TROW,A,106.16,0.010951,223465,0.079863
10138,20221130,TROW,A,124.91,0.17662,223465,0.053753
10138,20221230,TROW,A,109.06,-0.117284,223465,-0.058971
10145,20130131,HON,A,68.24,0.075154,783372,0.050428
10145,20130228,HON,A,70.1,0.033265,783788,0.011061
10145,20130328,HON,A,75.35,0.074893,782520,0.035988
10145,20130430,HON,A,73.54,-0.024021,786784,0.018086
10145,20130531,HON,A,78.46,0.072478,786784,0.020763
10145,20130628,HON,A,79.34,0.011216,786784,-0.014999
10145,20130731,HON,A,82.98,0.045879,784843,0.049462
10145,20130830,HON,A,79.57,-0.036153,784843,-0.031298
10145,20130930,HON,A,83.04,0.043609,784843,0.029749
10145,20131031,HON,A,86.73,0.044436,784673,0.044596
10145,20131129,HON,A,88.51,0.025712,784673,0.028049
10145,20131231,HON,A,91.37,0.032313,784673,0.023563
10145,20140131,HON,A,91.23,-0.001532,784673,-0.035583
10145,20140228,HON,A,94.44,0.040118,784132,0.043117
10145,20140331,HON,A,92.76,-0.017789,781993,0.006932
10145,20140430,HON,A,92.9,0.001509,783120,0.006201
10145,20140530,HON,A,93.15,0.007535,783120,0.02103
10145,20140630,HON,A,92.95,-0.002147,783120,0.019058
10145,20140731,HON,A,91.83,-0.012049,782544,-0.01508
10145,20140829,HON,A,95.23,0.041925,782544,0.037655
10145,20140930,HON,A,93.12,-0.022157,782544,-0.015514
10145,20141031,HON,A,96.12,0.032216,782810,0.023201
10145,20141128,HON,A,99.07,0.036075,782810,0.024534
10145,20141231,HON,A,99.92,0.00858,782810,-0.004189
10145,20150130,HON,A,97.76,-0.021617,782810,-0.031041
10145,20150227,HON,A,102.78,0.056644,782663,0.054893
10145,20150331,HON,A,104.31,0.014886,780629,-0.017396
10145,20150430,HON,A,100.92,-0.032499,781707,0.008521
10145,20150529,HON,A,104.2,0.037629,781707,0.010491
10145,20150630,HON,A,101.97,-0.021401,781707,-0.021012
10145,20150731,HON,A,105.05,0.030205,781762,0.019742
10145,20150831,HON,A,99.27,-0.050095,781762,-0.062581
10145,20150930,HON,A,94.69,-0.046137,781762,-0.026443
10145,20151030,HON,A,103.28,0.090717,770691,0.082983
10145,20151130,HON,A,103.95,0.012248,770691,0.000505
10145,20151231,HON,A,103.57,-0.003656,770691,-0.01753
10145,20160129,HON,A,103.2,-0.003572,770691,-0.050735
10145,20160229,HON,A,101.35,-0.012161,769323,-0.004128
10145,20160331,HON,A,112.05,0.105575,761335,0.065991
10145,20160429,HON,A,114.27,0.019813,762115,0.002699
10145,20160531,HON,A,113.83,0.001356,762115,0.015329
10145,20160630,HON,A,116.32,0.021875,762115,0.000906
10145,20160729,HON,A,116.33,0.000086,760875,0.03561
10145,20160831,HON,A,116.71,0.008381,760875,-0.001219
10145,20160930,HON,A,116.59,-0.001028,760875,-0.001234
10145,20161031,HON,A,109.68,-0.053947,762125,-0.019426
10145,20161130,HON,A,113.94,0.044903,762125,0.034174
10145,20161230,HON,A,115.85,0.016763,762125,0.018201
10145,20170131,HON,A,118.32,0.021321,762125,0.017884
10145,20170228,HON,A,124.5,0.057852,761194,0.037198
10145,20170331,HON,A,124.87,0.002972,760718,-0.000389
10145,20170428,HON,A,131.14,0.050212,762338,0.009091
10145,20170531,HON,A,132.99001,0.019178,762338,0.011576
10145,20170630,HON,A,133.28999,0.002256,762338,0.004814
10145,20170731,HON,A,136.12,0.021232,760569,0.019349
10145,20170831,HON,A,138.27,0.02068,760569,0.000546
10145,20170929,HON,A,141.74001,0.025096,760569,0.019303
10145,20171031,HON,A,144.16,0.017074,761823,0.022188
10145,20171130,HON,A,155.96001,0.087021,761823,0.028083
10145,20171229,HON,A,153.36,-0.016671,756810,0.009832
10145,20180131,HON,A,159.67,0.041145,756810,0.056179
10145,20180228,HON,A,151.11,-0.048945,752002,-0.038947
10145,20180329,HON,A,144.50999,-0.043677,748381,-0.026885
10145,20180430,HON,A,144.67999,0.001176,746930,0.002719
10145,20180531,HON,A,147.91,0.027475,746930,0.021608
10145,20180629,HON,A,144.05,-0.026097,746930,0.004842
10145,20180731,HON,A,159.64999,0.108296,742611,0.036022
10145,20180831,HON,A,159.06,0.000971,742611,0.030263
10145,20180928,HON,A,166.39999,0.046146,742611,0.004294
10145,20181031,HON,A,144.82001,-0.093229,740288,-0.069403
10145,20181130,HON,A,146.75,0.018989,740288,0.017859
10145,20181231,HON,A,132.12,-0.099693,740288,-0.091777
10145,20190131,HON,A,143.63,0.087118,740288,0.078684
10145,20190228,HON,A,154.07001,0.078396,729086,0.029729
10145,20190329,HON,A,158.92,0.031479,728370,0.017924
10145,20190430,HON,A,173.63,0.092562,727742,0.039313
10145,20190531,HON,A,164.31,-0.048955,727742,-0.065778
10145,20190628,HON,A,174.59,0.062565,727742,0.06893
10145,20190731,HON,A,172.46001,-0.0122,719508,0.013128
10145,20190830,HON,A,164.62,-0.040705,719508,-0.018092
10145,20190930,HON,A,169.2,0.027822,719508,0.017181
10145,20191031,HON,A,172.73,0.020863,714533,0.020432
10145,20191129,HON,A,178.55,0.038905,714533,0.034047
10145,20191231,HON,A,177,-0.008681,714533,0.02859
10145,20200131,HON,A,173.22,-0.021356,714533,-0.001628
10145,20200228,HON,A,162.17,-0.058596,712600,-0.08411
10145,20200331,HON,A,133.78999,-0.175002,707287,-0.125119
10145,20200430,HON,A,141.89999,0.060617,707287,0.126844
10145,20200529,HON,A,145.85001,0.034179,701848,0.045282
10145,20200630,HON,A,144.59,-0.008639,701848,0.018388
10145,20200731,HON,A,149.37,0.033059,701783,0.055101
10145,20200831,HON,A,165.55,0.114347,701783,0.070065
10145,20200930,HON,A,164.61,-0.005678,701783,-0.039228
10145,20201030,HON,A,164.95,0.002065,701686,-0.027666
10145,20201130,HON,A,203.92,0.241891,701686,0.107546
10145,20201231,HON,A,212.7,0.043056,701686,0.037121
10145,20210129,HON,A,195.37,-0.081476,701686,-0.011137
10145,20210226,HON,A,202.35001,0.040487,695501,0.026091
10145,20210331,HON,A,217.07001,0.072745,695501,0.042439
10145,20210430,HON,A,223.03999,0.027503,694556,0.052425
10145,20210528,HON,A,230.91,0.039455,694556,0.005487
10145,20210630,HON,A,219.35001,-0.050063,690399,0.022214
10145,20210730,HON,A,233.78999,0.065831,690399,0.022748
10145,20210831,HON,A,231.91,-0.004063,690399,0.02899
10145,20210930,HON,A,212.28,-0.084645,688423,-0.047569
10145,20211029,HON,A,218.62,0.029866,688423,0.069144
10145,20211130,HON,A,202.24001,-0.070442,688423,-0.008334
10145,20211231,HON,A,208.50999,0.031003,685819,0.043613
10145,20220131,HON,A,204.48,-0.019328,685819,-0.052585
10145,20220228,HON,A,189.75,-0.067244,685894,-0.031361
10145,20220331,HON,A,194.58,0.025455,680733,0.035773
10145,20220429,HON,A,193.50999,-0.005499,680733,-0.087957
10145,20220531,HON,A,193.62,0.005633,680733,0.000053
10145,20220630,HON,A,173.81,-0.102314,673692,-0.08392
10145,20220729,HON,A,192.46001,0.107301,673692,0.091116
10145,20220831,HON,A,189.35001,-0.011067,673692,-0.04244
10145,20220930,HON,A,166.97,-0.118194,672322,-0.093396
10145,20221031,HON,A,204.02,0.221896,672322,0.079863
10145,20221130,HON,A,219.55,0.081169,672322,0.053753
10145,20221230,HON,A,214.3,-0.023913,672322,-0.058971
10516,20130131,ADM,A,28.53,0.041621,658566,0.050428
10516,20130228,ADM,A,31.86,0.123379,658593,0.011061
10516,20130328,ADM,A,33.73,0.058694,658792,0.035988
10516,20130430,ADM,A,33.94,0.006226,658792,0.018086
10516,20130531,ADM,A,32.23,-0.044785,659030,0.020763
10516,20130628,ADM,A,33.91,0.052125,659030,-0.014999
10516,20130731,ADM,A,36.47,0.075494,659030,0.049462
10516,20130830,ADM,A,35.21,-0.029339,659186,-0.031298
10516,20130930,ADM,A,36.84,0.046294,659186,0.029749
10516,20131031,ADM,A,40.9,0.110206,659186,0.044596
10516,20131129,ADM,A,40.25,-0.011247,657970,0.028049
10516,20131231,ADM,A,43.4,0.078261,657970,0.023563
10516,20140131,ADM,A,39.48,-0.090323,657970,-0.035583
10516,20140228,ADM,A,40.6,0.034448,658371,0.043117
10516,20140331,ADM,A,43.39,0.068719,655764,0.006932
10516,20140430,ADM,A,43.73,0.007836,655764,0.006201
10516,20140530,ADM,A,44.94,0.033158,654467,0.02103
10516,20140630,ADM,A,44.11,-0.018469,654467,0.019058
10516,20140731,ADM,A,46.4,0.051916,654467,-0.01508
10516,20140829,ADM,A,49.86,0.079741,645521,0.037655
10516,20140930,ADM,A,51.1,0.02487,645521,-0.015514
10516,20141031,ADM,A,47,-0.080235,645521,0.023201
10516,20141128,ADM,A,52.68,0.125957,643788,0.024534
10516,20141231,ADM,A,52,-0.012908,643788,-0.004189
10516,20150130,ADM,A,46.63,-0.103269,643788,-0.031041
10516,20150227,ADM,A,47.88,0.032811,634288,0.054893
10516,20150331,ADM,A,47.4,-0.010025,628936,-0.017396
10516,20150430,ADM,A,48.88,0.031224,628936,0.008521
10516,20150529,ADM,A,52.85,0.086948,620373,0.010491
10516,20150630,ADM,A,48.22,-0.087606,620373,-0.021012
10516,20150731,ADM,A,47.42,-0.016591,620373,0.019742
10516,20150831,ADM,A,44.99,-0.045339,608940,-0.062581
10516,20150930,ADM,A,41.45,-0.078684,608940,-0.026443
10516,20151030,ADM,A,45.66,0.101568,608940,0.082983
10516,20151130,ADM,A,36.49,-0.1947,596740,0.000505
10516,20151231,ADM,A,36.68,0.005207,596740,-0.01753
10516,20160129,ADM,A,35.35,-0.03626,596740,-0.050735
10516,20160229,ADM,A,34.96,-0.002546,595329,-0.004128
10516,20160331,ADM,A,36.31,0.038616,587155,0.065991
10516,20160429,ADM,A,39.94,0.099972,587155,0.002699
10516,20160531,ADM,A,42.77,0.078368,587582,0.015329
10516,20160630,ADM,A,42.89,0.002806,587582,0.000906
10516,20160729,ADM,A,45.08,0.051061,587582,0.03561
10516,20160831,ADM,A,43.76,-0.022627,581763,-0.001219
10516,20160930,ADM,A,42.17,-0.036335,581763,-0.001234
10516,20161031,ADM,A,43.57,0.033199,581763,-0.019426
10516,20161130,ADM,A,43.23,-0.000918,575400,0.034174
10516,20161230,ADM,A,45.65,0.05598,575400,0.018201
10516,20170131,ADM,A,44.26,-0.030449,575400,0.017884
10516,20170228,ADM,A,46.97,0.068459,571080,0.037198
10516,20170331,ADM,A,46.04,-0.0198,570666,-0.000389
10516,20170428,ADM,A,45.75,-0.006299,570666,0.009091
10516,20170531,ADM,A,41.58,-0.084153,568357,0.011576
10516,20170630,ADM,A,41.38,-0.00481,568357,0.004814
10516,20170731,ADM,A,42.18,0.019333,562547,0.019349
10516,20170831,ADM,A,41.32,-0.012802,562547,0.000546
10516,20170929,ADM,A,42.51,0.0288,562525,0.019303
10516,20171031,ADM,A,40.87,-0.038579,559250,0.022188
10516,20171130,ADM,A,39.88,-0.016393,559250,0.028083
10516,20171229,ADM,A,40.08,0.005015,559250,0.009832
10516,20180131,ADM,A,42.95,0.071607,559250,0.056179
10516,20180228,ADM,A,41.52,-0.025495,558839,-0.038947
10516,20180329,ADM,A,43.37,0.044557,558873,-0.026885
10516,20180430,ADM,A,45.38,0.046345,558873,0.002719
10516,20180531,ADM,A,43.72,-0.029198,559184,0.021608
10516,20180629,ADM,A,45.83,0.048262,559184,0.004842
10516,20180731,ADM,A,48.26,0.053022,559737,0.036022
10516,20180831,ADM,A,50.4,0.051285,559737,0.030263
10516,20180928,ADM,A,50.27,-0.002579,559737,0.004294
10516,20181031,ADM,A,47.25,-0.060076,559737,-0.069403
10516,20181130,ADM,A,46.02,-0.018942,560644,0.017859
10516,20181231,ADM,A,40.97,-0.109735,560644,-0.091777
10516,20190131,ADM,A,44.9,0.095924,560644,0.078684
10516,20190228,ADM,A,42.5,-0.045657,560089,0.029729
10516,20190329,ADM,A,43.13,0.014824,560091,0.017924
10516,20190430,ADM,A,44.6,0.034083,560165,0.039313
10516,20190531,ADM,A,38.32,-0.13296,560165,-0.065778
10516,20190628,ADM,A,40.8,0.064718,560165,0.06893
10516,20190731,ADM,A,41.08,0.006863,560165,0.013128
10516,20190830,ADM,A,38.05,-0.065239,556974,-0.018092
10516,20190930,ADM,A,41.07,0.079369,556974,0.017181
10516,20191031,ADM,A,42.04,0.023618,556686,0.020432
10516,20191129,ADM,A,42.93,0.029496,556686,0.034047
10516,20191231,ADM,A,46.35,0.079665,556686,0.02859
10516,20200131,ADM,A,44.76,-0.034304,556686,-0.001628
10516,20200228,ADM,A,37.65,-0.150804,557887,-0.08411
10516,20200331,ADM,A,35.18,-0.065604,557208,-0.125119
10516,20200430,ADM,A,37.14,0.055713,557208,0.126844
10516,20200529,ADM,A,39.31,0.068121,555496,0.045282
10516,20200630,ADM,A,39.9,0.015009,555496,0.018388
10516,20200731,ADM,A,42.83,0.073434,555647,0.055101
10516,20200831,ADM,A,44.76,0.053467,555647,0.070065
10516,20200930,ADM,A,46.49,0.038651,555647,-0.039228
10516,20201030,ADM,A,46.24,-0.005378,556389,-0.027666
10516,20201130,ADM,A,49.77,0.084126,556389,0.107546
10516,20201231,ADM,A,50.41,0.012859,556389,0.037121
10516,20210129,ADM,A,50.01,-0.007935,556389,-0.011137
10516,20210226,ADM,A,56.58,0.138772,558414,0.026091
10516,20210331,ADM,A,57,0.007423,558501,0.042439
10516,20210430,ADM,A,63.13,0.107544,558702,0.052425
10516,20210528,ADM,A,66.53,0.059718,558702,0.005487
10516,20210630,ADM,A,60.6,-0.089133,558702,0.022214
10516,20210730,ADM,A,59.72,-0.014521,559366,0.022748
10516,20210831,ADM,A,60,0.010884,559366,0.02899
10516,20210930,ADM,A,60.01,0.000167,559366,-0.047569
10516,20211029,ADM,A,64.24,0.070488,559441,0.069144
10516,20211130,ADM,A,62.21,-0.025841,559441,-0.008334
10516,20211231,ADM,A,67.59,0.086481,559441,0.043613
10516,20220131,ADM,A,75,0.109632,559552,-0.052585
10516,20220228,ADM,A,78.45,0.051333,562167,-0.031361
10516,20220331,ADM,A,90.26,0.150542,562167,0.035773
10516,20220429,ADM,A,89.56,-0.007755,562477,-0.087957
10516,20220531,ADM,A,90.82,0.018535,562708,0.000053
10516,20220630,ADM,A,77.6,-0.145563,562708,-0.08392
10516,20220729,ADM,A,82.77,0.066624,562708,0.091116
