permno,adate,qdate,public_date,evm,pe_exi,ps,roa,aftret_invcapx
87717,12/31/2020,6/30/2021,20210930,13.13,20.54,1.663,0.299,0.341
87717,12/31/2020,6/30/2021,20211031,13.13,21.252,1.72,0.299,0.341
87717,12/31/2020,9/30/2021,20211130,11.983,17.965,1.46,0.313,0.369
87717,12/31/2020,9/30/2021,20211231,11.983,19.836,1.592,0.313,0.369
87717,12/31/2020,9/30/2021,20220131,11.983,16.91,1.357,0.313,0.369
87717,12/31/2021,12/31/2021,20220228,11.691,12.498,1.046,0.313,0.468
87717,12/31/2021,12/31/2021,20220331,11.691,12.474,1.046,0.313,0.468
87717,12/31/2021,12/31/2021,20220430,11.691,11.979,1.004,0.313,0.468
87717,12/31/2021,3/31/2022,20220531,9.916,12.597,1.015,0.321,0.411
87717,12/31/2021,3/31/2022,20220630,9.916,11.28,0.883,0.321,0.411
87717,12/31/2021,3/31/2022,20220731,9.916,12.297,0.962,0.321,0.411
87717,12/31/2021,6/30/2022,20220831,8.741,11.357,0.887,0.311,0.402
87717,12/31/2021,6/30/2022,20220930,8.741,9.747,0.74,0.311,0.402
87717,12/31/2021,6/30/2022,20221031,8.741,10.8,0.82,0.311,0.402
87717,12/31/2021,9/30/2022,20221130,7.979,12.217,0.971,0.299,0.403
87717,12/31/2021,9/30/2022,20221231,7.979,,0.869,0.299,0.403
87842,12/31/2011,9/30/2012,20130131,5.463,19.757,0.602,0.009,0.036
87842,12/31/2012,12/31/2012,20130228,9.894,32.815,0.568,0.009,0.027
87842,12/31/2012,12/31/2012,20130331,9.894,35.204,0.611,0.009,0.027
87842,12/31/2012,12/31/2012,20130430,9.894,36.102,0.626,0.009,0.027
87842,12/31/2012,3/31/2013,20130531,9.894,20.756,0.691,0.008,0.038
87842,12/31/2012,3/31/2013,20130630,9.894,21.484,0.716,0.008,0.038
87842,12/31/2012,3/31/2013,20130731,9.894,22.732,0.757,0.008,0.038
87842,12/31/2012,6/30/2013,20130831,9.894,107.419,0.753,0.005,0.02
87842,12/31/2012,6/30/2013,20130930,9.894,109.186,0.766,0.005,0.02
87842,12/31/2012,6/30/2013,20131031,9.894,110.023,0.747,0.005,0.02
87842,12/31/2012,9/30/2013,20131130,9.894,23.723,0.874,0.005,0.039
87842,12/31/2012,9/30/2013,20131231,9.894,24.509,0.903,0.005,0.039
87842,12/31/2012,9/30/2013,20140131,9.894,22.295,0.821,0.005,0.039
87842,12/31/2013,12/31/2013,20140228,12.864,17.412,0.837,0.008,0.047
87842,12/31/2013,12/31/2013,20140331,12.864,18.144,0.875,0.008,0.047
87842,12/31/2013,12/31/2013,20140430,12.864,17.99,0.867,0.008,0.047
87842,12/31/2013,3/31/2014,20140531,12.864,16.016,0.843,0.008,0.053
87842,12/31/2013,3/31/2014,20140630,12.864,17.472,0.92,0.008,0.053
87842,12/31/2013,3/31/2014,20140731,12.864,16.541,0.872,0.008,0.053
87842,12/31/2013,6/30/2014,20140831,12.864,13.964,0.87,0.01,0.062
87842,12/31/2013,6/30/2014,20140930,12.864,13.704,0.854,0.01,0.062
87842,12/31/2013,6/30/2014,20141031,12.864,13.837,0.857,0.01,0.062
87842,12/31/2013,9/30/2014,20141130,12.864,11.372,0.859,0.012,0.071
87842,12/31/2013,9/30/2014,20141231,12.864,11.061,0.836,0.012,0.071
87842,12/31/2013,9/30/2014,20150131,12.864,9.509,0.719,0.012,0.071
87842,12/31/2014,12/31/2014,20150228,7.119,9.378,0.766,0.014,0.082
87842,12/31/2014,12/31/2014,20150331,7.119,9.327,0.763,0.014,0.082
87842,12/31/2014,12/31/2014,20150430,7.119,9.463,0.774,0.014,0.082
87842,12/31/2014,3/31/2015,20150531,7.119,8.498,0.776,0.013,0.08
87842,12/31/2014,3/31/2015,20150630,7.119,9.104,0.832,0.013,0.08
87842,12/31/2014,3/31/2015,20150731,7.119,9.063,0.829,0.013,0.08
87842,12/31/2014,6/30/2015,20150831,7.119,8.477,0.767,0.012,0.075
87842,12/31/2014,6/30/2015,20150930,7.119,7.978,0.721,0.012,0.075
87842,12/31/2014,6/30/2015,20151031,7.119,8.525,0.771,0.012,0.075
87842,12/31/2014,9/30/2015,20151130,7.119,9.901,0.789,0.011,0.067
87842,12/31/2014,9/30/2015,20151231,7.119,9.343,0.744,0.011,0.067
87842,12/31/2014,9/30/2015,20160131,7.119,8.653,0.689,0.011,0.067
87842,12/31/2015,12/31/2015,20160229,8.219,8.656,0.621,0.011,0.062
87842,12/31/2015,12/31/2015,20160331,8.219,9.615,0.689,0.011,0.062
87842,12/31/2015,12/31/2015,20160430,8.219,9.869,0.71,0.011,0.062
87842,12/31/2015,3/31/2016,20160531,8.219,10.667,0.742,0.009,0.058
87842,12/31/2015,3/31/2016,20160630,8.219,9.328,0.649,0.009,0.058
87842,12/31/2015,3/31/2016,20160731,8.219,10.009,0.696,0.009,0.058
87842,12/31/2015,6/30/2016,20160831,8.219,9.353,0.711,0.01,0.06
87842,12/31/2015,6/30/2016,20160930,8.219,9.575,0.728,0.01,0.06
87842,12/31/2015,6/30/2016,20161031,8.219,10.121,0.769,0.01,0.06
87842,12/31/2015,9/30/2016,20161130,8.219,12.224,0.931,0.009,0.057
87842,12/31/2015,9/30/2016,20161231,8.219,11.976,0.912,0.009,0.057
87842,12/31/2015,9/30/2016,20170131,8.219,12.091,0.921,0.009,0.057
87842,12/31/2016,12/31/2016,20170228,41.422,83.238,0.91,0.002,0.021
87842,12/31/2016,12/31/2016,20170331,41.422,83.841,0.91,0.002,0.021
87842,12/31/2016,12/31/2016,20170430,41.422,82.238,0.887,0.002,0.021
87842,12/31/2016,3/31/2017,20170531,41.422,22.092,0.917,0.004,0.034
87842,12/31/2016,3/31/2017,20170630,41.422,23.991,0.996,0.004,0.034
87842,12/31/2016,3/31/2017,20170731,41.422,24.017,0.985,0.004,0.034
87842,12/31/2016,6/30/2017,20170831,41.422,26.76,0.846,0.003,0.029
87842,12/31/2016,6/30/2017,20170930,41.422,29.686,0.937,0.003,0.029
87842,12/31/2016,6/30/2017,20171031,41.422,30.617,0.967,0.003,0.029
87842,12/31/2016,9/30/2017,20171130,41.422,32.732,0.955,0.003,0.029
87842,12/31/2016,9/30/2017,20171231,41.422,30.829,0.899,0.003,0.029
87842,12/31/2016,9/30/2017,20180131,41.422,29.311,0.855,0.003,0.029
87842,12/31/2017,12/31/2017,20180228,12.972,10.196,0.772,0.007,0.062
87842,12/31/2017,12/31/2017,20180331,12.972,10.13,0.762,0.007,0.062
87842,12/31/2017,12/31/2017,20180430,12.972,10.523,0.778,0.007,0.062
87842,12/31/2017,3/31/2018,20180531,12.972,9.405,0.751,0.007,0.068
87842,12/31/2017,3/31/2018,20180630,12.972,8.916,0.712,0.007,0.068
87842,12/31/2017,3/31/2018,20180731,12.972,9.354,0.747,0.007,0.068
87842,12/31/2017,6/30/2018,20180831,12.972,9.233,0.671,0.007,0.073
87842,12/31/2017,6/30/2018,20180930,12.972,9.4,0.683,0.007,0.073
87842,12/31/2017,6/30/2018,20181031,12.972,8.288,0.602,0.007,0.073
87842,12/31/2017,9/30/2018,20181130,12.972,8.838,0.645,0.009,0.079
87842,12/31/2017,9/30/2018,20181231,12.972,8.131,0.594,0.009,0.079
87842,12/31/2017,9/30/2018,20190131,12.972,9.044,0.66,0.009,0.079
87842,12/31/2018,12/31/2018,20190228,7.18,9.204,0.637,0.012,0.074
87842,12/31/2018,12/31/2018,20190331,7.18,8.67,0.6,0.012,0.074
87842,12/31/2018,12/31/2018,20190430,7.18,9.395,0.646,0.012,0.074
87842,12/31/2018,3/31/2019,20190531,7.18,8.973,0.632,0.011,0.081
87842,12/31/2018,3/31/2019,20190630,7.18,9.645,0.679,0.011,0.081
87842,12/31/2018,3/31/2019,20190731,7.18,9.596,0.665,0.011,0.081
87842,12/31/2018,6/30/2019,20190831,7.18,7.274,0.631,0.012,0.091
87842,12/31/2018,6/30/2019,20190930,7.18,7.744,0.672,0.012,0.091
87842,12/31/2018,6/30/2019,20191031,7.18,7.683,0.654,0.012,0.091
87842,12/31/2018,9/30/2019,20191130,7.18,6.664,0.674,0.015,0.103
87842,12/31/2018,9/30/2019,20191231,7.18,6.805,0.689,0.015,0.103
87842,12/31/2018,9/30/2019,20200131,7.18,6.637,0.672,0.015,0.103
87842,12/31/2019,12/31/2019,20200229,7.815,7.05,0.561,0.012,0.091
87842,12/31/2019,12/31/2019,20200331,7.815,5.045,0.401,0.012,0.091
87842,12/31/2019,12/31/2019,20200430,7.815,5.954,0.47,0.012,0.091
87842,12/31/2019,3/31/2020,20200531,7.815,3.831,0.456,0.016,0.107
87842,12/31/2019,3/31/2020,20200630,7.815,3.885,0.462,0.016,0.107
87842,12/31/2019,3/31/2020,20200731,7.815,4.027,0.479,0.016,0.107
87842,12/31/2019,6/30/2020,20200831,7.815,4.982,0.511,0.013,0.086
87842,12/31/2019,6/30/2020,20200930,7.815,4.815,0.494,0.013,0.086
87842,12/31/2019,6/30/2020,20201031,7.815,4.903,0.503,0.013,0.086
87842,12/31/2019,9/30/2020,20201130,7.815,7.556,0.633,0.01,0.068
87842,12/31/2019,9/30/2020,20201231,7.815,7.684,0.644,0.01,0.068
87842,12/31/2019,9/30/2020,20210131,7.815,7.881,0.66,0.01,0.068
87842,12/31/2020,12/31/2020,20210228,8.589,10.141,0.759,0.01,0.067
87842,12/31/2020,12/31/2020,20210331,8.589,10.702,0.802,0.01,0.067
87842,12/31/2020,12/31/2020,20210430,8.589,11.202,0.839,0.01,0.067
87842,12/31/2020,3/31/2021,20210531,8.589,53.138,0.895,0.002,0.022
87842,12/31/2020,3/31/2021,20210630,8.589,48.659,0.82,0.002,0.022
87842,12/31/2020,3/31/2021,20210731,8.589,46.911,0.79,0.002,0.022
87842,12/31/2020,6/30/2021,20210831,8.589,12.5,0.806,0.004,0.054
87842,12/31/2020,6/30/2021,20210930,8.589,12.446,0.802,0.004,0.054
87842,12/31/2020,6/30/2021,20211031,8.589,12.661,0.816,0.004,0.054
87842,12/31/2020,9/30/2021,20211130,8.589,9.712,0.758,0.003,0.065
87842,12/31/2020,9/30/2021,20211231,8.589,10.346,0.807,0.003,0.065
87842,12/31/2020,9/30/2021,20220131,8.589,11.103,0.866,0.003,0.065
87842,12/31/2021,12/31/2021,20220228,22.785,9.241,0.863,0.004,0.071
87842,12/31/2021,12/31/2021,20220331,22.785,9.614,0.898,0.004,0.071
87842,12/31/2021,12/31/2021,20220430,22.785,8.985,0.839,0.004,0.071
87842,12/31/2021,3/31/2022,20220531,22.785,8.729,0.845,0.004,0.081
87842,12/31/2021,3/31/2022,20220630,22.785,8.133,0.787,0.004,0.081
87842,12/31/2021,3/31/2022,20220731,22.785,8.193,0.793,0.004,0.081
87842,12/31/2021,6/30/2022,20220831,22.785,16.002,0.8,0.001,0.049
87842,12/31/2021,6/30/2022,20220930,22.785,15.119,0.756,0.001,0.049
87842,12/31/2021,6/30/2022,20221031,22.785,18.211,0.911,0.001,0.049
87842,12/31/2021,9/30/2022,20221130,22.785,28.727,0.843,0.001,0.041
87842,12/31/2021,9/30/2022,20221231,22.785,27.105,0.796,0.001,0.041
88031,12/31/2011,9/30/2012,20130131,18.202,8.773,3.972,0.396,0
88031,12/31/2012,12/31/2012,20130228,15.336,27.129,4.054,0.475,0.347
88031,12/31/2012,12/31/2012,20130331,15.336,25.667,3.838,0.475,0.347
88031,12/31/2012,12/31/2012,20130430,15.336,30.323,4.542,0.475,0.347
88031,12/31/2012,3/31/2013,20130531,17.424,9.998,4.334,0.407,0
88031,12/31/2012,3/31/2013,20130630,17.424,11.141,4.87,0.407,0
88031,12/31/2012,3/31/2013,20130731,17.424,11.17,4.884,0.407,0
88031,12/31/2012,6/30/2013,20130831,16.061,10.397,4.513,0.44,0
88031,12/31/2012,6/30/2013,20130930,16.061,9.466,4.115,0.44,0
88031,12/31/2012,6/30/2013,20131031,16.061,10.368,4.508,0.44,0
88031,12/31/2012,9/30/2013,20131130,15.515,10.382,4.558,0.475,0
88031,12/31/2012,9/30/2013,20131231,15.515,11.889,5.193,0.475,0
88031,12/31/2012,9/30/2013,20140131,15.515,11.912,5.203,0.475,0
88031,12/31/2013,12/31/2013,20140228,18.979,37.949,5.497,0.484,0.526
88031,12/31/2013,12/31/2013,20140331,18.979,35.615,5.165,0.484,0.526
88031,12/31/2013,12/31/2013,20140430,18.979,34.338,4.98,0.484,0.526
88031,12/31/2013,3/31/2014,20140531,16.383,10.807,5.044,0.473,0
88031,12/31/2013,3/31/2014,20140630,16.383,11.064,5.166,0.473,0
88031,12/31/2013,3/31/2014,20140731,16.383,9.963,4.652,0.473,0
88031,12/31/2013,6/30/2014,20140831,16.096,12.648,6.277,0.463,0
88031,12/31/2013,6/30/2014,20140930,16.096,13.114,6.526,0.463,0
88031,12/31/2013,6/30/2014,20141031,16.096,14.432,7.182,0.463,0
88031,12/31/2013,9/30/2014,20141130,17.54,14.953,7.833,0.454,0
88031,12/31/2013,9/30/2014,20141231,17.54,14.447,7.681,0.454,0
88031,12/31/2013,9/30/2014,20150131,17.54,15.593,8.291,0.454,0
88031,12/31/2014,12/31/2014,20150228,23.505,50.946,9.734,0.46,0.487
88031,12/31/2014,12/31/2014,20150331,23.505,49.962,9.554,0.46,0.487
88031,12/31/2014,12/31/2014,20150430,23.505,49.498,9.466,0.46,0.487
88031,12/31/2014,3/31/2015,20150531,21.504,18.773,8.609,0.448,0
88031,12/31/2014,3/31/2015,20150630,21.504,19.767,10.947,0.448,0
88031,12/31/2014,3/31/2015,20150731,21.504,22.647,12.543,0.448,0
88031,12/31/2014,6/30/2015,20150831,25.973,16.906,11.281,0.426,0
88031,12/31/2014,6/30/2015,20150930,25.973,16.501,10.862,0.426,0
88031,12/31/2014,6/30/2015,20151031,25.973,16.645,10.956,0.426,0
88031,12/31/2014,9/30/2015,20151130,26.23,17.833,11.859,0.316,0
88031,12/31/2014,9/30/2015,20151231,26.23,17.181,11.436,0.316,0
88031,12/31/2014,9/30/2015,20160131,26.23,15.574,10.366,0.316,0
88031,12/31/2015,12/31/2015,20160229,31.392,44.19,9.492,0.253,0.361
88031,12/31/2015,12/31/2015,20160331,31.392,46.965,10.095,0.253,0.361
88031,12/31/2015,12/31/2015,20160430,31.392,50.782,10.915,0.253,0.361
88031,12/31/2015,3/31/2016,20160531,26.89,14.045,10.972,0.218,0
88031,12/31/2015,3/31/2016,20160630,26.89,15.048,11.755,0.218,0
88031,12/31/2015,3/31/2016,20160731,26.89,15.04,11.014,0.218,0
88031,12/31/2015,6/30/2016,20160831,26.03,16.03,10.086,0.193,0
88031,12/31/2015,6/30/2016,20160930,26.03,15.293,9.624,0.193,0
88031,12/31/2015,6/30/2016,20161031,26.03,15.035,9.457,0.193,0
88031,12/31/2015,9/30/2016,20161130,26.198,13.398,8.702,0.209,0
88031,12/31/2015,9/30/2016,20161231,26.198,13.275,8.524,0.209,0
88031,12/31/2015,9/30/2016,20170131,26.198,12.754,8.189,0.209,0
88031,12/31/2016,12/31/2016,20170228,22.3,34.824,7.715,0.229,0.148
88031,12/31/2016,12/31/2016,20170331,22.3,38.798,8.613,0.229,0.148
88031,12/31/2016,12/31/2016,20170430,22.3,38.134,8.466,0.229,0.148
88031,12/31/2016,3/31/2017,20170531,24.155,40.774,9.244,0.248,0
88031,12/31/2016,3/31/2017,20170630,24.155,40.065,9.088,0.248,0
88031,12/31/2016,3/31/2017,20170731,24.155,42.54,9.65,0.248,0
88031,12/31/2016,6/30/2017,20170831,22.4,42.288,9.941,0.286,0
88031,12/31/2016,6/30/2017,20170930,22.4,41.856,9.767,0.286,0
88031,12/31/2016,6/30/2017,20171031,22.4,43.886,10.241,0.286,0
88031,12/31/2016,9/30/2017,20171130,22.527,45.745,10.672,0.282,0
88031,12/31/2016,9/30/2017,20171231,22.527,46.197,10.823,0.282,0
88031,12/31/2016,9/30/2017,20180131,22.527,49.803,11.667,0.282,0
88031,12/31/2017,12/31/2017,20180228,28.74,44.627,10.656,0.279,0.246
88031,12/31/2017,12/31/2017,20180331,28.74,40.289,9.555,0.279,0.246
88031,12/31/2017,12/31/2017,20180430,28.74,38.732,9.187,0.279,0.246
88031,12/31/2017,3/31/2018,20180531,25.169,34.107,8.279,0.273,0
88031,12/31/2017,3/31/2018,20180630,25.169,38.2,9.104,0.273,0
88031,12/31/2017,3/31/2018,20180731,25.169,40.013,9.536,0.273,0
88031,12/31/2017,6/30/2018,20180831,25.641,38.538,9.382,0.27,0
88031,12/31/2017,6/30/2018,20180930,25.641,36.886,8.987,0.27,0
88031,12/31/2017,6/30/2018,20181031,25.641,33.449,8.149,0.27,0
88031,12/31/2017,9/30/2018,20181130,25.369,35.524,8.937,0.277,0
88031,12/31/2017,9/30/2018,20181231,25.369,29.298,7.247,0.277,0
88031,12/31/2017,9/30/2018,20190131,25.369,34.071,8.427,0.277,0
88031,12/31/2018,12/31/2018,20190228,19.961,36.267,9.106,0.288,0.255
88031,12/31/2018,12/31/2018,20190331,19.961,31.011,7.792,0.288,0.255
88031,12/31/2018,12/31/2018,20190430,19.961,33.864,8.509,0.288,0.255
88031,12/31/2018,3/31/2019,20190531,21.91,33.08,8.617,0.294,0.07
88031,12/31/2018,3/31/2019,20190630,21.91,34.134,8.912,0.294,0.07
88031,12/31/2018,3/31/2019,20190731,21.91,34.476,9.002,0.294,0.07
88031,12/31/2018,6/30/2019,20190831,22.115,30.557,8.011,0.3,0.149
88031,12/31/2018,6/30/2019,20190930,22.115,30.24,7.866,0.3,0.149
88031,12/31/2018,6/30/2019,20191031,22.115,29.234,7.563,0.3,0.149
88031,12/31/2018,9/30/2019,20191130,21.091,30.06,7.83,0.304,0.223
88031,12/31/2018,9/30/2019,20191231,21.091,31.935,8.303,0.304,0.223
88031,12/31/2018,9/30/2019,20200131,21.091,33.467,8.701,0.304,0.223
88031,12/31/2019,12/31/2019,20200229,23.079,30.744,7.976,0.306,0.307
88031,12/31/2019,12/31/2019,20200331,23.079,27.714,7.056,0.306,0.307
88031,12/31/2019,12/31/2019,20200430,23.079,30.448,7.748,0.306,0.307
88031,12/31/2019,3/31/2020,20200531,21.16,34.739,8.771,0.307,0.279
88031,12/31/2019,3/31/2020,20200630,21.16,33.488,8.468,0.307,0.279
88031,12/31/2019,3/31/2020,20200731,21.16,37.913,9.588,0.307,0.279
88031,12/31/2019,6/30/2020,20200831,21.06,39.557,10.269,0.309,0.281
88031,12/31/2019,6/30/2020,20200930,21.06,37.83,9.83,0.309,0.281
88031,12/31/2019,6/30/2020,20201031,21.06,36.118,9.386,0.309,0.281
88031,12/31/2019,9/30/2020,20201130,21.934,38.189,10.127,0.32,0.29
88031,12/31/2019,9/30/2020,20201231,21.934,41.658,11.051,0.32,0.29
88031,12/31/2019,9/30/2020,20210131,21.934,39.113,10.375,0.32,0.29
88031,12/31/2020,12/31/2020,20210228,28.505,33.235,10.043,0.302,0.336
88031,12/31/2020,12/31/2020,20210331,28.505,34.504,10.433,0.302,0.336
88031,12/31/2020,12/31/2020,20210430,28.505,36.761,11.118,0.302,0.336
88031,12/31/2020,3/31/2021,20210531,25.026,34.786,10.39,0.32,0.322
88031,12/31/2020,3/31/2021,20210630,25.026,33.708,10.074,0.32,0.322
88031,12/31/2020,3/31/2021,20210731,25.026,34.804,10.402,0.32,0.322
88031,12/31/2020,6/30/2021,20210831,25.278,33.997,9.994,0.314,0.315
88031,12/31/2020,6/30/2021,20210930,25.278,30.951,9.103,0.314,0.315
88031,12/31/2020,6/30/2021,20211031,25.278,29.617,8.71,0.314,0.315
88031,12/31/2020,9/30/2021,20211130,26.154,29.396,8.321,0.288,0.288
88031,12/31/2020,9/30/2021,20211231,26.154,33.698,9.542,0.288,0.288
88031,12/31/2020,9/30/2021,20220131,26.154,30.428,8.616,0.288,0.288
88031,12/31/2021,12/31/2021,20220228,27.781,32.84,8.063,0.261,0.266
88031,12/31/2021,12/31/2021,20220331,27.781,31.089,7.637,0.261,0.266
88031,12/31/2021,12/31/2021,20220430,27.781,33.339,8.19,0.261,0.266
88031,12/31/2021,3/31/2022,20220531,25.933,35.225,8.116,0.252,0.224
88031,12/31/2021,3/31/2022,20220630,25.933,36.64,8.396,0.252,0.224
88031,12/31/2021,3/31/2022,20220731,25.933,39.375,9.025,0.252,0.224
88031,12/31/2021,6/30/2022,20220831,28.059,38.79,7.788,0.221,0.191
88031,12/31/2021,6/30/2022,20220930,28.059,37.974,7.582,0.221,0.191
88031,12/31/2021,6/30/2022,20221031,28.059,40.926,8.137,0.221,0.191
88031,12/31/2021,9/30/2022,20221130,28.238,45.513,8.624,0.21,0.182
88031,12/31/2021,9/30/2022,20221231,28.238,,8.512,0.21,0.182
88352,12/31/2011,9/30/2012,20130131,23.046,4.125,11.154,0.277,0.228
88352,12/31/2012,12/31/2012,20130228,21.063,31.908,9.391,0.263,0.248
88352,12/31/2012,12/31/2012,20130331,21.063,30.738,9.063,0.263,0.248
88352,12/31/2012,12/31/2012,20130430,21.063,30.807,9.074,0.263,0.248
88352,12/31/2012,3/31/2013,20130531,20.392,3.248,8.706,0.27,0.216
88352,12/31/2012,3/31/2013,20130630,20.392,3.304,8.755,0.27,0.216
88352,12/31/2012,3/31/2013,20130731,20.392,2.533,6.713,0.27,0.216
88352,12/31/2012,6/30/2013,20130831,19.971,2.5,6.568,0.254,0.204
88352,12/31/2012,6/30/2013,20130930,19.971,2.434,6.134,0.254,0.204
88352,12/31/2012,6/30/2013,20131031,19.971,2.403,6.051,0.254,0.204
88352,12/31/2012,9/30/2013,20131130,19.31,2.506,6.242,0.236,0.189
88352,12/31/2012,9/30/2013,20131231,19.31,2.554,6.384,0.236,0.189
88352,12/31/2012,9/30/2013,20140131,19.31,2.71,6.77,0.236,0.189
88352,12/31/2013,12/31/2013,20140228,15.951,26.589,7.496,0.23,0.187
88352,12/31/2013,12/31/2013,20140331,15.951,26.18,7.425,0.23,0.187
88352,12/31/2013,12/31/2013,20140430,15.951,21.62,6.133,0.23,0.187
88352,12/31/2013,3/31/2014,20140531,20.766,3.089,6.703,0.197,0.148
88352,12/31/2013,3/31/2014,20140630,20.766,3.44,6.998,0.197,0.148
88352,12/31/2013,3/31/2014,20140731,20.766,3.822,7.765,0.197,0.148
88352,12/31/2013,6/30/2014,20140831,20.819,4.302,8.234,0.182,0.133
88352,12/31/2013,6/30/2014,20140930,20.819,4.227,8.169,0.182,0.133
88352,12/31/2013,6/30/2014,20141031,20.819,4.538,8.759,0.182,0.133
88352,12/31/2013,9/30/2014,20141130,22.01,5.02,8.925,0.188,0.132
88352,12/31/2013,9/30/2014,20141231,22.01,5.128,9.431,0.188,0.132
88352,12/31/2013,9/30/2014,20150131,22.01,4.794,8.605,0.188,0.132
88352,12/31/2014,12/31/2014,20150228,27.593,45.005,8.585,0.177,0.12
88352,12/31/2014,12/31/2014,20150331,27.593,45.457,8.718,0.177,0.12
88352,12/31/2014,12/31/2014,20150430,27.593,44.643,8.576,0.177,0.12
88352,12/31/2014,3/31/2015,20150531,24.197,4.291,8.175,0.189,0.146
88352,12/31/2014,3/31/2015,20150630,24.197,4.262,8.152,0.189,0.146
88352,12/31/2014,3/31/2015,20150731,24.197,4.691,8.975,0.189,0.146
88352,12/31/2014,6/30/2015,20150831,24.208,4.227,8.322,0.198,0.156
88352,12/31/2014,6/30/2015,20150930,24.208,3.802,7.542,0.198,0.156
88352,12/31/2014,6/30/2015,20151031,24.208,4.109,8.163,0.198,0.156
88352,12/31/2014,9/30/2015,20151130,23.264,3.988,8.402,0.195,0.158
88352,12/31/2014,9/30/2015,20151231,23.264,4.188,8.833,0.195,0.158
88352,12/31/2014,9/30/2015,20160131,23.264,4.147,8.742,0.195,0.158
88352,12/31/2015,12/31/2015,20160229,24.337,36.233,8.897,0.189,0.174
88352,12/31/2015,12/31/2015,20160331,24.337,38.678,9.604,0.189,0.174
88352,12/31/2015,12/31/2015,20160430,24.337,40.306,9.998,0.189,0.174
88352,12/31/2015,3/31/2016,20160531,22.726,4.277,9.873,0.191,0.159
88352,12/31/2015,3/31/2016,20160630,22.726,4.457,10.407,0.191,0.159
88352,12/31/2015,3/31/2016,20160731,22.726,4.688,10.946,0.191,0.159
88352,12/31/2015,6/30/2016,20160831,23.59,4.324,10.44,0.189,0.16
88352,12/31/2015,6/30/2016,20160930,23.59,4.566,11.084,0.189,0.16
88352,12/31/2015,6/30/2016,20161031,23.59,4.233,10.29,0.189,0.16
88352,12/31/2015,9/30/2016,20161130,25.388,3.854,9.506,0.184,0.157
88352,12/31/2015,9/30/2016,20161231,25.388,3.797,9.522,0.184,0.157
88352,12/31/2015,9/30/2016,20170131,25.388,4.147,10.239,0.184,0.157
88352,12/31/2016,12/31/2016,20170228,23.605,39.349,10.57,0.183,0.17
88352,12/31/2016,12/31/2016,20170331,23.605,40.922,10.43,0.183,0.17
88352,12/31/2016,12/31/2016,20170430,23.605,44.627,11.387,0.183,0.17
88352,12/31/2016,3/31/2017,20170531,26.924,5.12,12.08,0.166,0.147
88352,12/31/2016,3/31/2017,20170630,26.924,5.236,12.44,0.166,0.147
88352,12/31/2016,3/31/2017,20170731,26.924,5.252,12.681,0.166,0.147
88352,12/31/2016,6/30/2017,20170831,29.098,5.331,13.014,0.171,0.159
88352,12/31/2016,6/30/2017,20170930,29.098,5.55,13.814,0.171,0.159
88352,12/31/2016,6/30/2017,20171031,29.098,5.975,14.613,0.171,0.159
88352,12/31/2016,9/30/2017,20171130,30.814,5.717,14.916,0.181,0.182
88352,12/31/2016,9/30/2017,20171231,30.814,5.219,13.813,0.181,0.182
88352,12/31/2016,9/30/2017,20180131,30.814,6.173,16.142,0.181,0.182
88352,12/31/2017,12/31/2017,20180228,34.882,75.212,15.306,0.192,0.114
88352,12/31/2017,12/31/2017,20180331,34.882,72.81,14.949,0.192,0.114
88352,12/31/2017,12/31/2017,20180430,34.882,77.739,15.96,0.192,0.114
88352,12/31/2017,3/31/2018,20180531,34.967,23.007,15.752,0.215,0.17
88352,12/31/2017,3/31/2018,20180630,34.967,23.948,16.455,0.215,0.17
88352,12/31/2017,3/31/2018,20180731,34.967,25.435,17.485,0.215,0.17
88352,12/31/2017,6/30/2018,20180831,37.157,27.171,18.428,0.211,0.164
88352,12/31/2017,6/30/2018,20180930,37.157,27.851,18.964,0.211,0.164
88352,12/31/2017,6/30/2018,20181031,37.157,25.288,17.219,0.211,0.164
88352,12/31/2017,9/30/2018,20181130,41.864,26.177,16.983,0.201,0.152
88352,12/31/2017,9/30/2018,20181231,41.864,23.615,15.478,0.201,0.152
88352,12/31/2017,9/30/2018,20190131,41.864,25.821,16.794,0.201,0.152
88352,12/31/2018,12/31/2018,20190228,40.182,57.704,16.835,0.201,0.238
88352,12/31/2018,12/31/2018,20190331,40.182,60.124,17.68,0.201,0.238
88352,12/31/2018,12/31/2018,20190430,40.182,53.807,15.829,0.201,0.238
88352,12/31/2018,3/31/2019,20190531,49.383,16.124,13.938,0.171,0.188
88352,12/31/2018,3/31/2019,20190630,49.383,18.195,15.694,0.171,0.188
88352,12/31/2018,3/31/2019,20190731,49.383,18.02,15.55,0.171,0.188
88352,12/31/2018,6/30/2019,20190831,48.901,16.826,14.587,0.167,0.185
88352,12/31/2018,6/30/2019,20190930,48.901,17.767,15.449,0.167,0.185
88352,12/31/2018,6/30/2019,20191031,48.901,18.195,15.818,0.167,0.185
88352,12/31/2018,9/30/2019,20191130,46.412,17.95,16.134,0.164,0.191
88352,12/31/2018,9/30/2019,20191231,46.412,17.897,16.142,0.164,0.191
88352,12/31/2018,9/30/2019,20200131,46.412,16.948,15.286,0.164,0.191
88352,12/31/2019,12/31/2019,20200229,43.397,46.27,13.828,0.18,0.207
88352,12/31/2019,12/31/2019,20200331,43.397,42.912,12.893,0.18,0.207
